cell_name,ds,y
cell_name_15,2022-03-12 00:00:00+00:00,2.796125
cell_name_15,2022-03-13 00:00:00+00:00,4.5203125
cell_name_15,2022-03-14 00:00:00+00:00,6.8438125
cell_name_15,2022-03-15 00:00:00+00:00,5.6985625
cell_name_15,2022-03-16 00:00:00+00:00,6.9315625
cell_name_15,2023-04-20 00:00:00+00:00,7.4428125
cell_name_15,2023-04-21 00:00:00+00:00,5.7289375
cell_name_15,2023-04-22 00:00:00+00:00,5.751625
cell_name_15,2023-04-23 00:00:00+00:00,6.183666667
cell_name_15,2023-04-24 00:00:00+00:00,5.1165
cell_name_15,2023-04-25 00:00:00+00:00,4.7251875
cell_name_15,2023-04-26 00:00:00+00:00,6.3975625
cell_name_15,2021-12-30 00:00:00+00:00,3.2634375
cell_name_15,2021-12-31 00:00:00+00:00,6.2935
cell_name_15,2022-01-01 00:00:00+00:00,4.1775
cell_name_15,2022-01-02 00:00:00+00:00,2.0801875
cell_name_15,2022-01-03 00:00:00+00:00,1.7566875
cell_name_15,2022-01-04 00:00:00+00:00,3.64825
cell_name_15,2022-01-05 00:00:00+00:00,5.604875
cell_name_15,2020-09-17 00:00:00+00:00,12.781125
cell_name_15,2020-09-18 00:00:00+00:00,14.14275
cell_name_15,2020-09-19 00:00:00+00:00,13.648625
cell_name_15,2020-09-20 00:00:00+00:00,13.591125
cell_name_15,2020-09-21 00:00:00+00:00,12.71475
cell_name_15,2020-09-22 00:00:00+00:00,12.94175
cell_name_15,2020-09-23 00:00:00+00:00,13.0225
cell_name_15,2020-09-24 00:00:00+00:00,12.9865
cell_name_15,2020-09-25 00:00:00+00:00,13.6465
cell_name_15,2020-09-26 00:00:00+00:00,13.799875
cell_name_15,2020-09-27 00:00:00+00:00,13.343125
cell_name_15,2020-09-28 00:00:00+00:00,12.53925
cell_name_15,2020-09-29 00:00:00+00:00,12.289125
cell_name_15,2020-09-30 00:00:00+00:00,12.762125
cell_name_15,2020-10-01 00:00:00+00:00,12.81925
cell_name_15,2020-10-02 00:00:00+00:00,12.585
cell_name_15,2020-10-03 00:00:00+00:00,13.71325
cell_name_15,2020-10-04 00:00:00+00:00,12.34575
cell_name_15,2020-10-05 00:00:00+00:00,12.4675
cell_name_15,2020-10-13 00:00:00+00:00,13.15275
cell_name_15,2020-10-14 00:00:00+00:00,12.750875
cell_name_15,2020-10-15 00:00:00+00:00,12.83125
cell_name_15,2020-10-16 00:00:00+00:00,13.11625
cell_name_15,2020-10-17 00:00:00+00:00,14.139375
cell_name_15,2020-10-18 00:00:00+00:00,13.585875
cell_name_15,2020-10-19 00:00:00+00:00,14.51
cell_name_15,2020-10-20 00:00:00+00:00,13.74
cell_name_15,2020-10-21 00:00:00+00:00,13.04625
cell_name_15,2020-10-22 00:00:00+00:00,12.987875
cell_name_15,2020-10-23 00:00:00+00:00,13.569375
cell_name_15,2020-10-24 00:00:00+00:00,14.181625
cell_name_15,2020-10-25 00:00:00+00:00,13.261125
cell_name_15,2020-10-26 00:00:00+00:00,12.756875
cell_name_15,2020-10-27 00:00:00+00:00,12.194375
cell_name_15,2020-10-28 00:00:00+00:00,13.12525
cell_name_15,2020-10-29 00:00:00+00:00,12.69025
cell_name_15,2020-10-30 00:00:00+00:00,13.0875
cell_name_15,2020-10-31 00:00:00+00:00,13.57825
cell_name_15,2020-11-01 00:00:00+00:00,13.2955
cell_name_15,2020-11-02 00:00:00+00:00,12.479375
cell_name_15,2020-11-03 00:00:00+00:00,13.0395
cell_name_15,2020-11-04 00:00:00+00:00,13.707125
cell_name_15,2020-11-05 00:00:00+00:00,12.446625
cell_name_15,2020-11-06 00:00:00+00:00,13.570875
cell_name_15,2020-11-07 00:00:00+00:00,13.113
cell_name_15,2020-11-08 00:00:00+00:00,12.533625
cell_name_15,2020-11-09 00:00:00+00:00,13.74
cell_name_15,2020-11-10 00:00:00+00:00,13.9085
cell_name_15,2020-11-11 00:00:00+00:00,13.743375
cell_name_15,2020-11-12 00:00:00+00:00,13.271875
cell_name_15,2020-11-13 00:00:00+00:00,13.546625
cell_name_15,2020-11-14 00:00:00+00:00,13.9785
cell_name_15,2020-11-15 00:00:00+00:00,13.79075
cell_name_15,2020-11-16 00:00:00+00:00,12.273125
cell_name_15,2020-11-17 00:00:00+00:00,10.88975
cell_name_15,2020-11-18 00:00:00+00:00,11.957875
cell_name_15,2020-11-19 00:00:00+00:00,11.17625
cell_name_15,2020-11-20 00:00:00+00:00,12.21775
cell_name_15,2020-11-21 00:00:00+00:00,11.268
cell_name_15,2020-11-22 00:00:00+00:00,12.231125
cell_name_15,2020-11-23 00:00:00+00:00,13.1185
cell_name_15,2020-11-24 00:00:00+00:00,13.737375
cell_name_15,2020-11-25 00:00:00+00:00,12.33725
cell_name_15,2020-11-26 00:00:00+00:00,14.100875
cell_name_15,2020-11-27 00:00:00+00:00,11.954125
cell_name_15,2020-11-28 00:00:00+00:00,12.078125
cell_name_15,2020-11-29 00:00:00+00:00,12.906125
cell_name_15,2020-11-30 00:00:00+00:00,13.56125
cell_name_15,2020-12-01 00:00:00+00:00,13.2335
cell_name_15,2020-12-02 00:00:00+00:00,12.486375
cell_name_15,2020-12-03 00:00:00+00:00,12.355875
cell_name_15,2020-12-04 00:00:00+00:00,12.26725
cell_name_15,2020-12-05 00:00:00+00:00,12.229625
cell_name_15,2020-12-06 00:00:00+00:00,11.973
cell_name_15,2020-12-07 00:00:00+00:00,13.4915
cell_name_15,2020-12-08 00:00:00+00:00,12.626125
cell_name_15,2020-12-09 00:00:00+00:00,13.592875
cell_name_15,2020-12-10 00:00:00+00:00,13.375
cell_name_15,2020-12-11 00:00:00+00:00,12.645375
cell_name_15,2020-12-12 00:00:00+00:00,12.961125
cell_name_15,2020-12-13 00:00:00+00:00,13.157625
cell_name_15,2020-12-14 00:00:00+00:00,12.5105
cell_name_15,2020-12-15 00:00:00+00:00,13.109375
cell_name_15,2020-12-16 00:00:00+00:00,12.9485
cell_name_15,2020-12-17 00:00:00+00:00,13.02025
cell_name_15,2020-12-18 00:00:00+00:00,12.02075
cell_name_15,2020-12-19 00:00:00+00:00,12.87775
cell_name_15,2020-12-20 00:00:00+00:00,11.92925
cell_name_15,2020-12-21 00:00:00+00:00,10.87875
cell_name_15,2020-12-22 00:00:00+00:00,10.918
cell_name_15,2020-12-23 00:00:00+00:00,10.931875
cell_name_15,2020-12-24 00:00:00+00:00,8.713125
cell_name_15,2020-12-25 00:00:00+00:00,12.024875
cell_name_15,2020-12-26 00:00:00+00:00,12.6335
cell_name_15,2020-12-27 00:00:00+00:00,13.0975
cell_name_15,2020-12-28 00:00:00+00:00,12.501375
cell_name_15,2020-12-29 00:00:00+00:00,13.309625
cell_name_15,2020-12-30 00:00:00+00:00,12.57625
cell_name_15,2020-12-31 00:00:00+00:00,13.2425
cell_name_15,2021-01-01 00:00:00+00:00,12.002
cell_name_15,2021-01-02 00:00:00+00:00,12.92325
cell_name_15,2021-01-03 00:00:00+00:00,12.219625
cell_name_15,2021-01-04 00:00:00+00:00,12.892875
cell_name_15,2021-01-05 00:00:00+00:00,13.14175
cell_name_15,2021-01-06 00:00:00+00:00,12.9755
cell_name_15,2021-01-07 00:00:00+00:00,12.888375
cell_name_15,2021-01-08 00:00:00+00:00,12.869625
cell_name_15,2021-01-09 00:00:00+00:00,12.1765
cell_name_15,2021-01-10 00:00:00+00:00,12.534
cell_name_15,2021-01-11 00:00:00+00:00,11.902625
cell_name_15,2021-01-12 00:00:00+00:00,12.081875
cell_name_15,2021-01-13 00:00:00+00:00,11.5335
cell_name_15,2021-01-21 00:00:00+00:00,12.533125
cell_name_15,2021-01-22 00:00:00+00:00,12.2875
cell_name_15,2021-01-23 00:00:00+00:00,13.12725
cell_name_15,2021-01-24 00:00:00+00:00,12.4925
cell_name_15,2021-01-25 00:00:00+00:00,12.03075
cell_name_15,2021-01-26 00:00:00+00:00,12.10575
cell_name_15,2021-01-27 00:00:00+00:00,12.347625
cell_name_15,2021-01-28 00:00:00+00:00,12.045125
cell_name_15,2021-01-29 00:00:00+00:00,12.704875
cell_name_15,2021-01-30 00:00:00+00:00,12.808875
cell_name_15,2021-01-31 00:00:00+00:00,11.792875
cell_name_15,2021-02-01 00:00:00+00:00,12.17075
cell_name_15,2021-02-02 00:00:00+00:00,12.376375
cell_name_15,2021-02-03 00:00:00+00:00,12.3155
cell_name_15,2021-02-04 00:00:00+00:00,12.326
cell_name_15,2021-02-05 00:00:00+00:00,11.21875
cell_name_15,2021-02-06 00:00:00+00:00,12.865
cell_name_15,2021-02-07 00:00:00+00:00,13.0535
cell_name_15,2021-02-08 00:00:00+00:00,12.69525
cell_name_15,2021-02-09 00:00:00+00:00,11.462125
cell_name_15,2021-02-10 00:00:00+00:00,11.116625
cell_name_15,2021-02-11 00:00:00+00:00,12.196
cell_name_15,2021-02-12 00:00:00+00:00,11.107875
cell_name_15,2021-02-13 00:00:00+00:00,11.586125
cell_name_15,2021-02-14 00:00:00+00:00,11.267875
cell_name_15,2021-02-15 00:00:00+00:00,12.202125
cell_name_15,2021-02-16 00:00:00+00:00,11.93475
cell_name_15,2021-02-17 00:00:00+00:00,11.717125
cell_name_15,2021-02-18 00:00:00+00:00,11.81525
cell_name_15,2021-02-19 00:00:00+00:00,11.9015
cell_name_15,2021-02-20 00:00:00+00:00,12.615625
cell_name_15,2021-02-21 00:00:00+00:00,11.51325
cell_name_15,2021-02-22 00:00:00+00:00,12.078625
cell_name_15,2021-02-23 00:00:00+00:00,12.09575
cell_name_15,2021-02-24 00:00:00+00:00,12.15575
cell_name_15,2021-06-10 00:00:00+00:00,6.149875
cell_name_15,2021-06-11 00:00:00+00:00,5.751125
cell_name_15,2021-06-12 00:00:00+00:00,5.988875
cell_name_15,2021-06-13 00:00:00+00:00,5.904875
cell_name_15,2021-06-14 00:00:00+00:00,4.93125
cell_name_15,2021-06-15 00:00:00+00:00,6.552625
cell_name_15,2021-06-16 00:00:00+00:00,2.520125
cell_name_15,2021-02-25 00:00:00+00:00,12.14525
cell_name_15,2021-02-26 00:00:00+00:00,13.56025
cell_name_15,2021-02-27 00:00:00+00:00,13.56475
cell_name_15,2021-02-28 00:00:00+00:00,13.23775
cell_name_15,2021-03-01 00:00:00+00:00,12.93625
cell_name_15,2021-03-02 00:00:00+00:00,12.916375
cell_name_15,2021-03-03 00:00:00+00:00,12.735125
cell_name_15,2021-03-04 00:00:00+00:00,13.25825
cell_name_15,2021-03-05 00:00:00+00:00,13.66875
cell_name_15,2021-03-06 00:00:00+00:00,12.305
cell_name_15,2021-03-07 00:00:00+00:00,12.54925
cell_name_15,2021-03-08 00:00:00+00:00,12.61825
cell_name_15,2021-03-09 00:00:00+00:00,12.832
cell_name_15,2021-03-10 00:00:00+00:00,12.6255
cell_name_15,2021-03-11 00:00:00+00:00,12.621125
cell_name_15,2021-03-12 00:00:00+00:00,12.52975
cell_name_15,2021-03-13 00:00:00+00:00,11.92275
cell_name_15,2021-03-14 00:00:00+00:00,13.184875
cell_name_15,2021-03-15 00:00:00+00:00,10.702125
cell_name_15,2021-03-16 00:00:00+00:00,12.79525
cell_name_15,2021-03-17 00:00:00+00:00,0
cell_name_15,2022-03-17 00:00:00+00:00,7.0518125
cell_name_15,2022-03-18 00:00:00+00:00,8.0919375
cell_name_15,2022-03-19 00:00:00+00:00,8.274875
cell_name_15,2022-03-20 00:00:00+00:00,5.6629375
cell_name_15,2022-03-21 00:00:00+00:00,7.330625
cell_name_15,2022-03-22 00:00:00+00:00,7.12525
cell_name_15,2022-03-23 00:00:00+00:00,3.0205625
cell_name_15,2021-04-01 00:00:00+00:00,12.59825
cell_name_15,2021-04-02 00:00:00+00:00,11.9695
cell_name_15,2021-04-03 00:00:00+00:00,12.09525
cell_name_15,2021-04-04 00:00:00+00:00,11.587
cell_name_15,2021-04-05 00:00:00+00:00,15.765
cell_name_15,2021-04-06 00:00:00+00:00,12.331
cell_name_15,2021-04-07 00:00:00+00:00,12.028625
cell_name_15,2021-04-08 00:00:00+00:00,12.389625
cell_name_15,2021-04-09 00:00:00+00:00,12.137875
cell_name_15,2021-04-10 00:00:00+00:00,12.072125
cell_name_15,2021-04-11 00:00:00+00:00,12.081625
cell_name_15,2021-04-12 00:00:00+00:00,12.572375
cell_name_15,2021-04-13 00:00:00+00:00,11.98425
cell_name_15,2021-04-14 00:00:00+00:00,11.23425
cell_name_15,2021-04-15 00:00:00+00:00,10.53075
cell_name_15,2021-04-16 00:00:00+00:00,10.594375
cell_name_15,2021-04-17 00:00:00+00:00,11.32575
cell_name_15,2021-04-18 00:00:00+00:00,11.06025
cell_name_15,2021-04-19 00:00:00+00:00,10.859875
cell_name_15,2021-04-20 00:00:00+00:00,8.042625
cell_name_15,2021-04-21 00:00:00+00:00,9.229125
cell_name_15,2021-04-22 00:00:00+00:00,10.73325
cell_name_15,2021-04-23 00:00:00+00:00,11.207125
cell_name_15,2021-04-24 00:00:00+00:00,11.34125
cell_name_15,2021-04-25 00:00:00+00:00,11.918875
cell_name_15,2021-04-26 00:00:00+00:00,11.635875
cell_name_15,2021-04-27 00:00:00+00:00,11.297
cell_name_15,2021-04-28 00:00:00+00:00,11.504125
cell_name_15,2021-05-06 00:00:00+00:00,12.411625
cell_name_15,2021-05-07 00:00:00+00:00,12.738
cell_name_15,2021-05-08 00:00:00+00:00,12.302125
cell_name_15,2021-05-09 00:00:00+00:00,12.426375
cell_name_15,2021-05-10 00:00:00+00:00,7.835
cell_name_15,2021-05-11 00:00:00+00:00,6.851375
cell_name_15,2021-05-12 00:00:00+00:00,8.096375
cell_name_15,2021-05-13 00:00:00+00:00,7.384125
cell_name_15,2021-05-14 00:00:00+00:00,5.81725
cell_name_15,2021-05-15 00:00:00+00:00,9.147
cell_name_15,2021-05-16 00:00:00+00:00,8.117
cell_name_15,2021-05-17 00:00:00+00:00,8.884625
cell_name_15,2021-05-18 00:00:00+00:00,8.1315
cell_name_15,2021-05-19 00:00:00+00:00,7.760375
cell_name_15,2021-05-20 00:00:00+00:00,5.719125
cell_name_15,2021-05-21 00:00:00+00:00,6.5655
cell_name_15,2021-05-22 00:00:00+00:00,5.192375
cell_name_15,2021-05-23 00:00:00+00:00,5.84525
cell_name_15,2021-05-24 00:00:00+00:00,5.723375
cell_name_15,2021-05-25 00:00:00+00:00,6.670125
cell_name_15,2021-05-26 00:00:00+00:00,5.344625
cell_name_15,2021-05-27 00:00:00+00:00,6.28975
cell_name_15,2021-05-28 00:00:00+00:00,7.9105
cell_name_15,2021-05-29 00:00:00+00:00,7.474625
cell_name_15,2021-05-30 00:00:00+00:00,5.842375
cell_name_15,2021-05-31 00:00:00+00:00,7.8255
cell_name_15,2021-06-01 00:00:00+00:00,4.31625
cell_name_15,2021-06-02 00:00:00+00:00,7.193125
cell_name_15,2021-06-03 00:00:00+00:00,5.099875
cell_name_15,2021-06-04 00:00:00+00:00,4.911875
cell_name_15,2021-06-05 00:00:00+00:00,5.335375
cell_name_15,2021-06-06 00:00:00+00:00,4.904
cell_name_15,2021-06-07 00:00:00+00:00,3.5315
cell_name_15,2021-06-08 00:00:00+00:00,4.3395
cell_name_15,2021-06-09 00:00:00+00:00,5.446625
cell_name_15,2021-06-17 00:00:00+00:00,6.962
cell_name_15,2021-06-18 00:00:00+00:00,5.565875
cell_name_15,2021-06-19 00:00:00+00:00,7.140625
cell_name_15,2021-06-20 00:00:00+00:00,5.18175
cell_name_15,2021-06-21 00:00:00+00:00,6.455375
cell_name_15,2021-06-22 00:00:00+00:00,6.75175
cell_name_15,2021-06-23 00:00:00+00:00,6.67125
cell_name_15,2021-06-24 00:00:00+00:00,7.446875
cell_name_15,2021-06-25 00:00:00+00:00,7.113
cell_name_15,2021-06-26 00:00:00+00:00,3.76025
cell_name_15,2021-06-27 00:00:00+00:00,3.622
cell_name_15,2021-06-28 00:00:00+00:00,4.884625
cell_name_15,2021-06-29 00:00:00+00:00,5.8265
cell_name_15,2021-06-30 00:00:00+00:00,4.875875
cell_name_15,2021-07-01 00:00:00+00:00,4.406875
cell_name_15,2021-07-02 00:00:00+00:00,4.94025
cell_name_15,2021-07-03 00:00:00+00:00,4.882375
cell_name_15,2021-07-04 00:00:00+00:00,4.39
cell_name_15,2021-07-05 00:00:00+00:00,5.15675
cell_name_15,2021-07-06 00:00:00+00:00,4.429875
cell_name_15,2021-07-07 00:00:00+00:00,1.549125
cell_name_15,2022-01-06 00:00:00+00:00,3.7411875
cell_name_15,2022-01-07 00:00:00+00:00,6.8855625
cell_name_15,2022-01-08 00:00:00+00:00,7.399125
cell_name_15,2022-01-09 00:00:00+00:00,3.674875
cell_name_15,2022-01-10 00:00:00+00:00,5.360625
cell_name_15,2022-01-11 00:00:00+00:00,5.4301875
cell_name_15,2022-01-12 00:00:00+00:00,2.5855625
cell_name_15,2022-08-04 00:00:00+00:00,2.9421875
cell_name_15,2022-08-05 00:00:00+00:00,4.9394375
cell_name_15,2022-08-06 00:00:00+00:00,4.3908125
cell_name_15,2022-08-07 00:00:00+00:00,4.961
cell_name_15,2022-08-08 00:00:00+00:00,4.9175
cell_name_15,2022-08-09 00:00:00+00:00,4.1619375
cell_name_15,2022-08-10 00:00:00+00:00,6.87625
cell_name_15,2021-09-30 00:00:00+00:00,5.578375
cell_name_15,2021-10-01 00:00:00+00:00,2.996875
cell_name_15,2021-10-02 00:00:00+00:00,3.830625
cell_name_15,2021-10-03 00:00:00+00:00,5.615375
cell_name_15,2021-10-04 00:00:00+00:00,5.85675
cell_name_15,2021-10-05 00:00:00+00:00,2.000375
cell_name_15,2021-10-06 00:00:00+00:00,3.922875
cell_name_15,2021-10-07 00:00:00+00:00,1.400625
cell_name_15,2021-10-08 00:00:00+00:00,4.2525
cell_name_15,2021-10-09 00:00:00+00:00,5.494375
cell_name_15,2021-10-10 00:00:00+00:00,3.54525
cell_name_15,2021-10-11 00:00:00+00:00,4.6545
cell_name_15,2021-10-12 00:00:00+00:00,5.96725
cell_name_15,2021-10-13 00:00:00+00:00,5.437875
cell_name_15,2021-10-14 00:00:00+00:00,7.414375
cell_name_15,2021-10-15 00:00:00+00:00,5.48525
cell_name_15,2021-10-16 00:00:00+00:00,4.6915
cell_name_15,2021-10-17 00:00:00+00:00,6.9495
cell_name_15,2021-10-18 00:00:00+00:00,4.53725
cell_name_15,2021-10-19 00:00:00+00:00,2.452125
cell_name_15,2021-10-20 00:00:00+00:00,1.91625
cell_name_15,2021-10-21 00:00:00+00:00,3.50275
cell_name_15,2021-10-22 00:00:00+00:00,2.72675
cell_name_15,2021-10-23 00:00:00+00:00,1.824
cell_name_15,2021-10-24 00:00:00+00:00,1.7975
cell_name_15,2021-10-25 00:00:00+00:00,3.036875
cell_name_15,2021-10-26 00:00:00+00:00,4.9915
cell_name_15,2021-10-27 00:00:00+00:00,4.0584375
cell_name_15,2021-10-28 00:00:00+00:00,4.8255
cell_name_15,2021-10-29 00:00:00+00:00,2.9915
cell_name_15,2021-10-30 00:00:00+00:00,5.8934375
cell_name_15,2021-10-31 00:00:00+00:00,3.466625
cell_name_15,2021-11-01 00:00:00+00:00,3.40875
cell_name_15,2021-11-02 00:00:00+00:00,2.6145625
cell_name_15,2021-11-03 00:00:00+00:00,5.4205
cell_name_15,2021-11-04 00:00:00+00:00,2.4894375
cell_name_15,2021-11-05 00:00:00+00:00,7.262875
cell_name_15,2021-11-06 00:00:00+00:00,5.695
cell_name_15,2021-11-07 00:00:00+00:00,5.9080625
cell_name_15,2021-11-08 00:00:00+00:00,4.9556875
cell_name_15,2021-11-09 00:00:00+00:00,5.8953125
cell_name_15,2021-11-10 00:00:00+00:00,5.5951875
cell_name_15,2021-11-11 00:00:00+00:00,6.5781875
cell_name_15,2021-11-12 00:00:00+00:00,6.6765625
cell_name_15,2021-11-13 00:00:00+00:00,6.8774375
cell_name_15,2021-11-14 00:00:00+00:00,4.0616875
cell_name_15,2021-11-15 00:00:00+00:00,2.999125
cell_name_15,2021-11-16 00:00:00+00:00,1.9794375
cell_name_15,2021-11-17 00:00:00+00:00,4.14175
cell_name_15,2021-11-18 00:00:00+00:00,3.028875
cell_name_15,2021-11-19 00:00:00+00:00,3.02525
cell_name_15,2021-11-20 00:00:00+00:00,7.5058125
cell_name_15,2021-11-21 00:00:00+00:00,5.0934375
cell_name_15,2021-11-22 00:00:00+00:00,6.5519375
cell_name_15,2021-11-23 00:00:00+00:00,4.9880625
cell_name_15,2021-11-24 00:00:00+00:00,6.9873125
cell_name_15,2021-11-25 00:00:00+00:00,3.6165625
cell_name_15,2021-11-26 00:00:00+00:00,3.2594375
cell_name_15,2021-11-27 00:00:00+00:00,1.4508125
cell_name_15,2021-11-28 00:00:00+00:00,1.6954375
cell_name_15,2021-11-29 00:00:00+00:00,1.9881875
cell_name_15,2021-11-30 00:00:00+00:00,4.5608125
cell_name_15,2021-12-01 00:00:00+00:00,5.1676875
cell_name_15,2021-12-02 00:00:00+00:00,4.0441875
cell_name_15,2021-12-03 00:00:00+00:00,5.35175
cell_name_15,2021-12-04 00:00:00+00:00,5.9165625
cell_name_15,2021-12-05 00:00:00+00:00,3.856125
cell_name_15,2021-12-06 00:00:00+00:00,2.6099375
cell_name_15,2021-12-07 00:00:00+00:00,2.924625
cell_name_15,2021-12-08 00:00:00+00:00,4.5114375
cell_name_15,2021-12-09 00:00:00+00:00,2.9868125
cell_name_15,2021-12-10 00:00:00+00:00,2.680875
cell_name_15,2021-12-11 00:00:00+00:00,3.820125
cell_name_15,2021-12-12 00:00:00+00:00,5.4755
cell_name_15,2021-12-13 00:00:00+00:00,5.6926875
cell_name_15,2021-12-14 00:00:00+00:00,2.628875
cell_name_15,2021-12-15 00:00:00+00:00,2.1144375
cell_name_15,2021-12-16 00:00:00+00:00,2.546625
cell_name_15,2021-12-17 00:00:00+00:00,4.2868125
cell_name_15,2021-12-18 00:00:00+00:00,2.568
cell_name_15,2021-12-19 00:00:00+00:00,3.15825
cell_name_15,2021-12-20 00:00:00+00:00,5.8144375
cell_name_15,2021-12-21 00:00:00+00:00,6.83425
cell_name_15,2021-12-22 00:00:00+00:00,3.540375
cell_name_15,2021-12-23 00:00:00+00:00,2.896625
cell_name_15,2021-12-24 00:00:00+00:00,3.5839375
cell_name_15,2021-12-25 00:00:00+00:00,6.1931875
cell_name_15,2021-12-26 00:00:00+00:00,7.0634375
cell_name_15,2021-12-27 00:00:00+00:00,6.6935
cell_name_15,2021-12-28 00:00:00+00:00,8.6225
cell_name_15,2021-12-29 00:00:00+00:00,1.2019375
cell_name_15,2022-01-13 00:00:00+00:00,4.0155625
cell_name_15,2022-01-14 00:00:00+00:00,2.936
cell_name_15,2022-01-15 00:00:00+00:00,2.4036875
cell_name_15,2022-01-16 00:00:00+00:00,6.1526875
cell_name_15,2022-01-17 00:00:00+00:00,4.6846875
cell_name_15,2022-01-18 00:00:00+00:00,1.973125
cell_name_15,2022-01-19 00:00:00+00:00,5.30375
cell_name_15,2022-01-20 00:00:00+00:00,3.672125
cell_name_15,2022-01-21 00:00:00+00:00,4.944
cell_name_15,2022-01-22 00:00:00+00:00,4.2204375
cell_name_15,2022-01-23 00:00:00+00:00,6.6035
cell_name_15,2022-01-24 00:00:00+00:00,3.5204375
cell_name_15,2022-01-25 00:00:00+00:00,5.4085625
cell_name_15,2022-01-26 00:00:00+00:00,3.8154375
cell_name_15,2022-01-27 00:00:00+00:00,4.070875
cell_name_15,2022-01-28 00:00:00+00:00,3.023125
cell_name_15,2022-01-29 00:00:00+00:00,3.00675
cell_name_15,2022-01-30 00:00:00+00:00,3.7176875
cell_name_15,2022-01-31 00:00:00+00:00,1.824
cell_name_15,2022-02-01 00:00:00+00:00,7.6874375
cell_name_15,2022-02-02 00:00:00+00:00,5.0024375
cell_name_15,2022-02-03 00:00:00+00:00,6.0718125
cell_name_15,2022-02-04 00:00:00+00:00,5.9766875
cell_name_15,2022-02-05 00:00:00+00:00,4.8823125
cell_name_15,2022-02-06 00:00:00+00:00,2.5894375
cell_name_15,2022-02-07 00:00:00+00:00,3.818625
cell_name_15,2022-02-08 00:00:00+00:00,4.529
cell_name_15,2022-02-09 00:00:00+00:00,4.033
cell_name_15,2022-02-10 00:00:00+00:00,2.6925625
cell_name_15,2022-02-11 00:00:00+00:00,5.4879375
cell_name_15,2022-02-12 00:00:00+00:00,3.8978125
cell_name_15,2022-02-13 00:00:00+00:00,4.19025
cell_name_15,2022-02-14 00:00:00+00:00,2.915875
cell_name_15,2022-02-15 00:00:00+00:00,3.9821875
cell_name_15,2022-02-16 00:00:00+00:00,5.3136875
cell_name_15,2022-02-17 00:00:00+00:00,5.66175
cell_name_15,2022-02-18 00:00:00+00:00,3.2570625
cell_name_15,2022-02-19 00:00:00+00:00,4.854875
cell_name_15,2022-02-20 00:00:00+00:00,5.8285
cell_name_15,2022-02-21 00:00:00+00:00,6.2795625
cell_name_15,2022-02-22 00:00:00+00:00,6.579125
cell_name_15,2022-02-23 00:00:00+00:00,5.666
cell_name_15,2022-02-24 00:00:00+00:00,3.1013125
cell_name_15,2022-02-25 00:00:00+00:00,3.2349375
cell_name_15,2022-02-26 00:00:00+00:00,5.296375
cell_name_15,2022-02-27 00:00:00+00:00,3.002875
cell_name_15,2022-02-28 00:00:00+00:00,4.517125
cell_name_15,2022-03-01 00:00:00+00:00,4.889875
cell_name_15,2022-03-02 00:00:00+00:00,4.3639375
cell_name_15,2022-03-03 00:00:00+00:00,1.855375
cell_name_15,2022-03-04 00:00:00+00:00,1.764375
cell_name_15,2022-03-05 00:00:00+00:00,4.532125
cell_name_15,2022-03-06 00:00:00+00:00,3.9978125
cell_name_15,2022-03-07 00:00:00+00:00,3.985
cell_name_15,2022-03-08 00:00:00+00:00,4.601125
cell_name_15,2022-03-09 00:00:00+00:00,3.3453125
cell_name_15,2022-03-24 00:00:00+00:00,1.439125
cell_name_15,2022-03-25 00:00:00+00:00,6.1000625
cell_name_15,2022-03-26 00:00:00+00:00,4.5418125
cell_name_15,2022-03-27 00:00:00+00:00,7.8786875
cell_name_15,2022-03-28 00:00:00+00:00,8.1891875
cell_name_15,2022-03-29 00:00:00+00:00,5.996
cell_name_15,2022-03-30 00:00:00+00:00,5.4945
cell_name_15,2022-03-31 00:00:00+00:00,6.7880625
cell_name_15,2022-04-01 00:00:00+00:00,7.1123125
cell_name_15,2022-04-02 00:00:00+00:00,5.5049375
cell_name_15,2022-04-03 00:00:00+00:00,4.5739375
cell_name_15,2022-04-04 00:00:00+00:00,4.622625
cell_name_15,2022-04-05 00:00:00+00:00,8.12625
cell_name_15,2022-04-06 00:00:00+00:00,6.7955625
cell_name_15,2022-11-03 00:00:00+00:00,5.2254375
cell_name_15,2022-11-04 00:00:00+00:00,4.884375
cell_name_15,2022-11-05 00:00:00+00:00,2.250625
cell_name_15,2022-11-06 00:00:00+00:00,2.2840625
cell_name_15,2022-11-07 00:00:00+00:00,2.7704375
cell_name_15,2022-11-08 00:00:00+00:00,2.7208125
cell_name_15,2022-11-09 00:00:00+00:00,3.2239375
cell_name_15,2022-11-10 00:00:00+00:00,4.876875
cell_name_15,2022-11-11 00:00:00+00:00,4.5281875
cell_name_15,2022-11-12 00:00:00+00:00,4.367875
cell_name_15,2022-11-13 00:00:00+00:00,6.322125
cell_name_15,2022-11-14 00:00:00+00:00,5.7088125
cell_name_15,2022-11-15 00:00:00+00:00,3.574875
cell_name_15,2022-11-16 00:00:00+00:00,4.630125
cell_name_15,2021-07-15 00:00:00+00:00,3.941625
cell_name_15,2021-07-16 00:00:00+00:00,7.539875
cell_name_15,2021-07-17 00:00:00+00:00,8.005
cell_name_15,2021-07-18 00:00:00+00:00,5.81
cell_name_15,2021-07-19 00:00:00+00:00,4.842125
cell_name_15,2021-07-20 00:00:00+00:00,4.590125
